,Average Degree,Variance,Global Clustering Coefficient,Local Clustering Coefficient,Degree Assortativity
dms-2000-25,3.997,490.72805502742557,0.0514868834716281,0.8122607030213423,-0.13762983281053173,
ba-2000-26,3.997,335.9196689552429,0.00612221544095209,0.017773099692521926,-0.06511015340481918,
dms-2000-26,3.997,482.34430025760645,0.053356358878038794,0.8163158097492844,-0.13435298961225925,
ba-2000-27,3.997,339.67635182773614,0.00675965065827452,0.022222484533513383,-0.06964443322723944,
dms-2000-27,3.997,446.9474510398286,0.06250782129896133,0.8118409782994849,-0.14390892034557212,
ba-2000-28,3.997,302.44342279342095,0.0061082233453900875,0.015462049959374231,-0.06990510851528921,
dms-2000-28,3.997,458.8725574612193,0.05917486894454701,0.8120885911355885,-0.14810916028342586,
ba-2000-29,3.997,329.63316579343166,0.006793802145411204,0.021294907208136375,-0.05563685585020716,
dms-2000-29,3.997,483.49976627812345,0.053092641965685534,0.8146680767548875,-0.15817694147369285,
ba-2000-30,3.997,307.5354028254308,0.0062355658198614316,0.016343920353852633,-0.05931797498487668,
dms-2000-30,3.997,450.2555096731188,0.06155520867564903,0.8125445155646286,-0.15534101192979316,
ba-2000-31,3.997,310.04519669074057,0.005104934770277935,0.017184325306355774,-0.08006302509553334,
dms-2000-31,3.997,468.05557788685735,0.05678879004064463,0.8154304445320069,-0.1294331214306697,
ba-2000-32,3.997,311.2812618693904,0.006207966890843249,0.020014542312867766,-0.0720891270465043,
dms-2000-32,3.997,464.1271635995894,0.05779131876819838,0.8107332729267278,-0.13324282831755646,
ba-2000-33,3.997,319.69676881538857,0.005539754637687312,0.019075275344894005,-0.07278285674495986,
dms-2000-33,3.997,462.1774810513814,0.0582988863492681,0.8133791764446968,-0.1549913774681202,
ba-2000-34,3.997,302.15562875941924,0.005760921747479597,0.013163714495070766,-0.06781464516589814,
dms-2000-34,3.997,460.6104905351158,0.05871175018610665,0.8113677530758073,-0.1403713763284282,
ba-2000-35,3.997,300.93192584204155,0.005812404640236371,0.017675947001808592,-0.0807649602026199,
dms-2000-35,3.997,446.40567199689565,0.06266596968112911,0.8142999561469617,-0.16436788816728506,
ba-2000-36,3.997,292.84812444507816,0.005476845542670541,0.012772127569048776,-0.08226881294252315,
dms-2000-36,3.997,462.1406971810641,0.05830852740325687,0.8127888055014157,-0.15591300804193797,
ba-2000-37,3.997,307.967569706617,0.005456680404300877,0.01133819710634997,-0.06505643018633961,
dms-2000-37,3.997,469.04373355903607,0.05654076896955062,0.8099656966725661,-0.14153666378688906,
ba-2000-38,3.997,319.2272294009394,0.005621326973852312,0.01468745124145178,-0.05910582906100067,
dms-2000-38,3.997,447.38129597805045,0.06238161646858023,0.8153176483478783,-0.1451604068097429,
ba-2000-39,3.997,306.6953276315112,0.006203243343710794,0.01954596749913232,-0.0539488404299151,
dms-2000-39,3.997,492.7555418166294,0.05104969552442192,0.8132034835239768,-0.14800165910831345,
ba-3000-0,3.998,367.9674115951031,0.0037432548492165093,0.008551816408043655,-0.0659804814576915,
dms-3000-0,3.998,630.0031872903501,0.046731059995947274,0.8136205489975673,-0.12155903049110978,
ba-3000-1,3.998,372.94505761036703,0.004673117772008496,0.010633153510285072,-0.04932308296635556,
dms-3000-1,3.998,577.8304387932501,0.055878972383585475,0.816616314257974,-0.15061982860517564,
ba-3000-2,3.998,376.79174088082135,0.00438481776081973,0.01139876256288648,-0.05003545896112476,
dms-3000-2,3.998,645.1620075577916,0.044496556637378296,0.8115955906215548,-0.1167741840552309,
ba-3000-3,3.998,402.4972248301844,0.004519216669110687,0.015389578671518765,-0.06128018294756104,
dms-3000-3,3.998,615.1650315126827,0.04908718788374949,0.8132992463013806,-0.13283994087027937,
ba-3000-4,3.998,377.45200489068804,0.0037703460748551637,0.010326984493003101,-0.062096493864114324,
dms-3000-4,3.998,635.9292539237364,0.04583770780882098,0.8148162603448181,-0.12550445238694558,
ba-3000-5,3.998,393.8959456455474,0.0038134882941275074,0.010326645309719303,-0.07034695345789038,
dms-3000-5,3.998,608.966350462815,0.05012511773327909,0.8124959478294521,-0.12127298632970306,
ba-3000-6,3.998,378.1692954167485,0.004807912450203764,0.011366901281890203,-0.06606160343104,
dms-3000-6,3.998,613.2927653217507,0.04939722641768502,0.8132645143056704,-0.14189042283874728,
ba-3000-7,3.998,376.61919228313366,0.00434300498983552,0.010572915868688706,-0.07045284232001724,
dms-3000-7,3.998,628.6684467952881,0.04693591061615777,0.8094352996454165,-0.1281523975079294,
ba-3000-8,3.998,396.69385676614655,0.003920543648719289,0.01229626353581619,-0.06422881366532573,
dms-3000-8,3.998,604.0231916044283,0.05097685807076907,0.8142132262633323,-0.13295628119153086,
ba-3000-9,3.998,365.4340104533238,0.003849823961041098,0.009431024228034391,-0.06763620335481464,
dms-3000-9,3.998,596.9489224347423,0.05223451520167262,0.8120163970090745,-0.13406629341536205,
ba-3000-10,3.998,377.7909686533017,0.004772539541713831,0.012073019847959903,-0.06787156057676808,
dms-3000-10,3.998,651.1205848350979,0.04366231370454877,0.8148835898884748,-0.13029341443618198,
ba-3000-11,3.998,374.945350679269,0.004712066311058582,0.01344374693499132,-0.058135663440897566,
dms-3000-11,3.998,605.8300223627085,0.05066300147584016,0.8090611189848441,-0.13477614291900064,
ba-3000-12,3.998,408.7713492846582,0.004409603135717786,0.014283587000533124,-0.07272364530293703,
dms-3000-12,3.998,596.7042952719546,0.05227884375054494,0.8147543257085431,-0.12487652745921239,
ba-3000-13,3.998,391.3259715326853,0.004675611725867467,0.010107086140304021,-0.0652452681937394,
dms-3000-13,3.998,647.5476939932687,0.044159670054499923,0.8144398128215259,-0.11707712845592065,
ba-3000-14,3.998,414.6372100957655,0.005101721831118003,0.016267822559548183,-0.045410505382738435,
dms-3000-14,3.998,681.270882979744,0.0397830817955024,0.814711457293158,-0.13703356723397278,
ba-3000-15,3.998,376.8129721705451,0.004476578724713484,0.01084746608615679,-0.06179658939557321,
dms-3000-15,3.998,624.6006852349748,0.04756867681436898,0.8134380599415433,-0.1207673141268759,
ba-3000-16,3.998,386.2874784354264,0.004940250655785485,0.012933000895583456,-0.047816816145485184,
dms-3000-16,3.998,667.3230222283657,0.04150993903198859,0.8133380698697571,-0.12757202390751388,
ba-3000-17,3.998,363.03996473666643,0.0035052578868302454,0.00733187646458216,-0.07415367985334842,
dms-3000-17,3.998,607.7022428755714,0.05034086711220069,0.8125726702432506,-0.12280745824023367,
ba-3000-18,3.998,384.71290074027934,0.004410921441489127,0.01099648664604206,-0.06454988436918041,
dms-3000-18,3.998,654.530378207154,0.04319552772121259,0.8130921122624689,-0.12388216119172946,
ba-3000-19,3.998,369.01221659451875,0.0043964184488533885,0.011459110658061575,-0.08502578898111463,
dms-3000-19,3.998,659.5377290163163,0.04252361635130918,0.8156330025155718,-0.13626980907967248,
ba-3000-20,3.998,371.0983912603233,0.003960679518992174,0.009797589264463752,-0.0616293041951152,
dms-3000-20,3.998,610.1295075604851,0.049927833906961254,0.8112070406845927,-0.12023345867154502,
ba-3000-21,3.998,418.19375413317687,0.0039040440002946447,0.01640757116903792,-0.0673394662240499,
dms-3000-21,3.998,594.0925988396085,0.052755683817836276,0.8117286802609622,-0.1412886307339152,
ba-3000-22,3.998,382.85247288740345,0.0038782151294967236,0.010389310965707423,-0.07181371665201784,
dms-3000-22,3.998,642.9525767861887,0.0448120375675743,0.8132220480380641,-0.11523484044650925,
ba-3000-23,3.998,414.30666902187323,0.00405831955508793,0.013455926107471174,-0.08030744879206247,
dms-3000-23,3.998,621.9453480781089,0.04798873113184896,0.8140056915358955,-0.13723478779031323,
ba-3000-24,3.998,389.41239835937427,0.004682666972161759,0.013027933369246486,-0.06936788574449973,
dms-3000-24,3.998,589.521853705187,0.053606232007581404,0.813780270199965,-0.12979821546398607,
ba-3000-25,3.998,388.9010362495837,0.004351385119124553,0.010764032903676977,-0.07010848064643947,
dms-3000-25,3.998,607.8667748742317,0.050312706279858135,0.8103080765034453,-0.14480794335727704,
ba-3000-26,3.998,367.92392691424675,0.003987357160223681,0.010876211374384171,-0.08898054090796505,
dms-3000-26,3.998,562.1903734465754,0.05915548539857932,0.8125268900867615,-0.14443511282568303,
ba-3000-27,3.998,393.4488734206771,0.004663081834985716,0.01279249749223284,-0.058668674178739534,
dms-3000-27,3.998,650.5428625355903,0.04374215763518048,0.815045330683517,-0.11646471365462897,
ba-3000-28,3.998,381.6019077468036,0.003950853773514314,0.008677549234844378,-0.06825649186867067,
dms-3000-28,3.998,603.1169173518514,0.05113539451690299,0.8155815719699007,-0.127227123746975,
ba-3000-29,3.998,358.27086958891874,0.003402646502835539,0.007661649173066827,-0.06172725633287563,
dms-3000-29,3.998,602.0797422235696,0.05131774895726944,0.8089347937464619,-0.12184200600802791,
ba-3000-30,3.998,408.1936011208407,0.00500504384263211,0.01568975080733851,-0.05971775876914201,
dms-3000-30,3.998,608.284486072101,0.050241319211690574,0.8131496205945823,-0.14321551158446502,
ba-3000-31,3.998,390.9066589302362,0.005069942483845772,0.013385469551510565,-0.0777064125664115,
dms-3000-31,3.998,628.4679912262835,0.046966793213470706,0.8129108008319055,-0.13439575475358084,
ba-3000-32,3.998,384.61671310019796,0.004722254913498882,0.012286534102684224,-0.0548422490044864,
dms-3000-32,3.998,582.5100994798287,0.05495203763670801,0.8131852348221358,-0.14962922889322855,
ba-3000-33,3.998,390.45104174019053,0.004527528225863861,0.013713205077349959,-0.06953448685522598,
dms-3000-33,3.998,631.7657920432223,0.046462611390933745,0.8124602031505118,-0.1281394109168142,
ba-3000-34,3.998,372.7117062771171,0.0035450935904707886,0.009143850529612925,-0.07022751885904825,
dms-3000-34,3.998,592.5909347906024,0.053032849233164106,0.8112918758324534,-0.13084688764787375,
ba-3000-35,3.998,403.5344049718685,0.004136230462276783,0.010666024531715881,-0.05633286787827503,
dms-3000-35,3.998,637.4919732796641,0.04560643784005801,0.8160151594630767,-0.1363450688491074,
ba-3000-36,3.998,355.7021450539763,0.003823791315279451,0.00664435560403665,-0.06321604149244772,
dms-3000-36,3.998,625.2199740859212,0.0474715112872834,0.8148479038137032,-0.14236215322828508,
ba-3000-37,3.998,389.76661734427694,0.004973560097184508,0.015291204325623604,-0.05485756913838589,
dms-3000-37,3.998,592.2786641404534,0.05309076312806951,0.8119213142896006,-0.13774211980052828,
ba-3000-38,3.998,405.7733554535093,0.0037727445406552525,0.00885702305108156,-0.07745662628584232,
dms-3000-38,3.998,583.8475965489624,0.05469139556096078,0.8135132624967616,-0.14172988109734527,
ba-3000-39,3.998,376.28714566936776,0.004073634021016248,0.009560342728940801,-0.0630893457945971,
dms-3000-39,3.998,658.3099695401855,0.04268689160263316,0.8135159696227873,-0.11284149127443337,
ba-4000-0,3.9985,472.7155719856815,0.003875034942790218,0.01443999520457265,-0.052262988507519426,
dms-4000-0,3.9985,702.3289912838213,0.05025896314175089,0.8144173717161769,-0.141406226240223,
ba-4000-1,3.9985,439.6612468682565,0.0032144548961223524,0.009131233334401197,-0.04661480172994848,
dms-4000-1,3.9985,734.0054577438441,0.045884931884174404,0.814968161744849,-0.12981244820917123,
ba-4000-2,3.9985,464.2499456087744,0.00324730643948885,0.009790259221668523,-0.07151762001170506,
dms-4000-2,3.9985,743.6087761704739,0.04467238759274157,0.8151348623470072,-0.1188355725478133,
ba-4000-3,3.9985,458.28158592480014,0.003215765496485333,0.010006158051318138,-0.07468010524626847,
dms-4000-3,3.9985,798.0000075173872,0.03863884566690184,0.8152779756030997,-0.10904701843713448,
ba-4000-4,3.9985,466.12445977201196,0.0034874362872216757,0.010830748028685106,-0.054480401079818705,
dms-4000-4,3.9985,734.2302173009158,0.04585598605280664,0.8112520343634235,-0.12197632866315826,
ba-4000-5,3.9985,461.23964703584403,0.0028968713789107765,0.01189261833316269,-0.07266414995269566,
dms-4000-5,3.9985,771.0214082616319,0.04146614669764354,0.812349117267411,-0.09930021885123176,
ba-4000-6,3.9985,455.91447882004144,0.0034396497811131957,0.008655061709037194,-0.07538002275095529,
dms-4000-6,3.9985,684.6181505027091,0.05298592519945927,0.811682043325898,-0.13016027599483063,
ba-4000-7,3.9985,436.7447904643512,0.0029524855808843726,0.00842275763646307,-0.04692533344197314,
dms-4000-7,3.9985,723.4860136849571,0.047271279761318265,0.8118460637101732,-0.10978769004912008,
ba-4000-8,3.9985,456.6771419698494,0.0038322532402791623,0.012229016531333915,-0.05334622957520808,
dms-4000-8,3.9985,704.2726829841905,0.04997270958414406,0.813598102321524,-0.1245557407010367,
ba-4000-9,3.9985,467.3991998257485,0.0029039331502736018,0.008273529107316912,-0.06388424739423029,
dms-4000-9,3.9985,829.6891056279756,0.035674875001115394,0.8153358097120392,-0.09421449564875312,
ba-4000-10,3.9985,443.89865059239594,0.003114851878852144,0.008417729126236177,-0.05703282533281116,
dms-4000-10,3.9985,788.4529231334932,0.039605071985206707,0.8149734276883279,-0.10996024234394065,
ba-4000-11,3.9985,464.79028819215876,0.0036890408493791614,0.011519574817891582,-0.05255556953303958,
dms-4000-11,3.9985,749.248965296416,0.043982720812033825,0.8153640990962588,-0.10886315759656123,
ba-4000-12,3.9985,470.3169271860731,0.0036253776435045317,0.011763091007287584,-0.05361894506594468,
dms-4000-12,3.9985,723.4956889973499,0.047269975643784434,0.8136103750110326,-0.1095236643648999,
ba-4000-13,3.9985,459.78692021168894,0.0033465352614288784,0.010536757968756479,-0.062118562674223145,
dms-4000-13,3.9985,712.2331163304259,0.048825763589511864,0.8115241713570274,-0.12737482486003782,
ba-4000-14,3.9985,489.4507247903,0.0036227994847574064,0.0121009988927951,-0.046818206702078924,
dms-4000-14,3.9985,680.5497865679997,0.053644027998300425,0.8125426393412485,-0.12253749434658384,
ba-4000-15,3.9985,472.06780444947736,0.0035964615458983903,0.011487359147459601,-0.0575521410369392,
dms-4000-15,3.9985,807.704161186353,0.03769280084474111,0.8139855593345727,-0.11191618817268074,
ba-4000-16,3.9985,449.53087991566275,0.003610961848468565,0.009337966441890841,-0.05669856548809326,
dms-4000-16,3.9985,737.33032759934,0.045459541614393625,0.8145018881943218,-0.12948910226751897,
ba-4000-17,3.9985,440.63818717599815,0.0032326134782023077,0.008646474640473247,-0.047545081602439844,
dms-4000-17,3.9985,736.877202794163,0.045517162862184775,0.8135947761963751,-0.11604010493397104,
ba-4000-18,3.9985,440.1749788410854,0.0035437854378543784,0.007578944641809097,-0.06045005222796111,
dms-4000-18,3.9985,784.140301220228,0.04005356504780447,0.8125825413924936,-0.10765435614554764,
ba-4000-19,3.9985,474.5208235659948,0.0037286320700600406,0.009799717652492362,-0.04918567466371377,
dms-4000-19,3.9985,718.3328003075942,0.047973697262531395,0.8132120683749453,-0.13060144839717586,
ba-4000-20,3.9985,488.839454215543,0.003874682715506803,0.011928335443354424,-0.05874340278799176,
dms-4000-20,3.9985,699.5956060451996,0.05066574296238721,0.8145620854515793,-0.13615936773045734,
ba-4000-21,3.9985,453.7818991517291,0.003064125513319996,0.01087895215073021,-0.058609168437073665,
dms-4000-21,3.9985,726.119833083872,0.04691827442144299,0.8143547237226998,-0.11212069454223478,
ba-4000-22,3.9985,458.7090711962758,0.0034252916126643216,0.008672100191887659,-0.05094842771236651,
dms-4000-22,3.9985,765.758455387696,0.04205410863802752,0.8138842395520657,-0.11108212761305289,
ba-4000-23,3.9985,424.14149997111815,0.0030381044180626897,0.006353025128513597,-0.05756632416555598,
dms-4000-23,3.9985,710.0887352984485,0.049130769608887286,0.8111754277628718,-0.1149705126442703,
ba-4000-24,3.9985,473.20187235232913,0.0030296909715209048,0.009160640993630438,-0.06328951236479992,
dms-4000-24,3.9985,698.0673405895379,0.05089535771874735,0.8134356766775049,-0.12405249589496545,
ba-4000-25,3.9985,458.58261196620833,0.0028097982708933716,0.007125333804997697,-0.05918105767432918,
dms-4000-25,3.9985,799.952506088799,0.03844563471838909,0.8127294248774461,-0.11545289907881852,
ba-4000-26,3.9985,462.17963174262667,0.0036127752590673573,0.009324460528330126,-0.04808965340345842,
dms-4000-26,3.9985,743.1890822649038,0.04472436012171112,0.8150866968423672,-0.1223402358447,
ba-4000-27,3.9985,484.4605370902257,0.0035112744829099685,0.010990020592361888,-0.04473632386211667,
dms-4000-27,3.9985,727.1932425413138,0.0467755522276301,0.8132463687960334,-0.12732909428672548,
ba-4000-28,3.9985,478.6982473309778,0.0037997129105800894,0.01154922839412957,-0.06144756466128673,
dms-4000-28,3.9985,758.7292086098637,0.04285928689350572,0.8134653743868937,-0.10726534546216854,
ba-4000-29,3.9985,446.12107325002034,0.0033106432262928445,0.009682572900854567,-0.07150365565596685,
dms-4000-29,3.9985,736.5622933586474,0.04555727324868103,0.813089280295711,-0.11764231404537485,
ba-4000-30,3.9985,464.85267773537674,0.003088301434211184,0.01011165469455243,-0.05798590097369103,
dms-4000-30,3.9985,776.727759255294,0.040842595619483495,0.8131128344720862,-0.10888282903750494,
ba-4000-31,3.9985,474.8452505793335,0.003494033412887828,0.008649471833549312,-0.05358938798501716,
dms-4000-31,3.9985,732.5244105132265,0.04607636367827219,0.8135297630699786,-0.12411904161625786,
ba-4000-32,3.9985,430.1906693522652,0.0032291260068840707,0.007623370940784381,-0.062351983828917316,
dms-4000-32,3.9985,750.4585344959107,0.04383691818497469,0.8136567477253766,-0.11124096193594274,
ba-4000-33,3.9985,444.6796734704095,0.00300392821381807,0.008425137794085656,-0.057381370133613156,
dms-4000-33,3.9985,742.3705355129271,0.044825988160019134,0.8132830421470278,-0.11984165886047564,
ba-4000-34,3.9985,462.95789441130603,0.003811405985319029,0.010305810948359714,-0.05596278102126879,
dms-4000-34,3.9985,738.1002723192494,0.04536188527535202,0.8105609152291909,-0.12450938369567854,
ba-4000-35,3.9985,444.211674765252,0.003143162793775435,0.008347217675129822,-0.05444834548777536,
dms-4000-35,3.9985,725.5825328642842,0.04698996262429186,0.813771798576286,-0.12647598251232103,
ba-4000-36,3.9985,447.72760915287546,0.0028620678440173025,0.00843729273746827,-0.07270121451991174,
dms-4000-36,3.9985,697.9742201526859,0.05090939960525478,0.8115828831045409,-0.12782992216049865,
ba-4000-37,3.9985,476.5878848625403,0.0035802574375586056,0.00928160801163465,-0.04412921535496795,
dms-4000-37,3.9985,765.8459453426323,0.04204423162536676,0.8141758206045074,-0.1105944295344574,
ba-4000-38,3.9985,440.536050735635,0.0030994867878760654,0.008533786456518434,-0.06159104302207887,
dms-4000-38,3.9985,802.2730283374544,0.03821790002294221,0.8142785239331699,-0.11252858788170557,
ba-4000-39,3.9985,438.60689916797935,0.0034013991088334334,0.009645547358812328,-0.06095874336311343,
dms-4000-39,3.9985,690.0550789594625,0.052125389506256004,0.8125882229955909,-0.13566968633279844,
ba-5000-0,3.9988,497.5600562731699,0.0023727085786596834,0.0066088744502467945,-0.06385121463407911,
dms-5000-0,3.9988,797.625231295099,0.048663806253529535,0.811873641604643,-0.1193886368727813,
ba-5000-1,3.9988,528.3332372646643,0.003102354548190679,0.011959552657263893,-0.06437492270407746,
dms-5000-1,3.9988,853.6217016914226,0.04231457389105563,0.8138730854884942,-0.1125812599414039,
ba-5000-2,3.9988,525.7147606816457,0.003088947651697751,0.00831982979442519,-0.0518972290741418,
dms-5000-2,3.9988,879.8454464271325,0.03976397268447922,0.815158283790712,-0.11074332761291336,
ba-5000-3,3.9988,535.3615690340127,0.0028803528432232947,0.009784007852351253,-0.055682390587941395,
dms-5000-3,3.9988,903.7366926259883,0.0376373371220013,0.8149274685337552,-0.10938019105275783,
ba-5000-4,3.9988,532.2443138245443,0.002848396922212179,0.008625318303037675,-0.060669166204858224,
dms-5000-4,3.9988,877.2867316895657,0.040002454465660156,0.8132379293990152,-0.11405381446872562,
ba-5000-5,3.9988,494.6594885358614,0.0032308308486493705,0.006416718077526447,-0.06621536172118944,
dms-5000-5,3.9988,849.2832328490655,0.04276034358851511,0.8141320703504651,-0.1181881225071773,
ba-5000-6,3.9988,565.78795462484,0.0033784459148791554,0.013411446360504226,-0.0488898374460267,
dms-5000-6,3.9988,845.5258775451879,0.04315217516433168,0.8132684262803116,-0.11230287755350125,
ba-5000-7,3.9988,543.3912122941997,0.0032256189701267,0.010571928275653463,-0.049697880096350094,
dms-5000-7,3.9988,890.079777097851,0.03883128049475309,0.81424237445324,-0.11500588917625598,
ba-5000-8,3.9988,538.5443432054226,0.002466191696414024,0.007750298772421115,-0.05004849252952166,
dms-5000-8,3.9988,834.2745409027895,0.04435858445408233,0.8141266075321857,-0.12167642467553363,
ba-5000-9,3.9988,516.8791053994735,0.0029127863228499994,0.008367218164599967,-0.055453424539532094,
dms-5000-9,3.9988,982.9445607960604,0.031693021151931615,0.8147211497908284,-0.10277851274552897,
ba-5000-10,3.9988,493.4450421258278,0.0028186658315064203,0.0072664582957068305,-0.07148911692335172,
dms-5000-10,3.9988,884.3449607469701,0.03934978637637648,0.8149039973930691,-0.1054723508068012,
ba-5000-11,3.9988,513.809312487191,0.0028030259566760372,0.007574620078356537,-0.05761891951059658,
dms-5000-11,3.9988,841.6246251141657,0.04356479369626674,0.8142513424681195,-0.10399696096464064,
ba-5000-12,3.9988,521.2792050317756,0.0029314330656116687,0.011124845063238407,-0.062031255715887273,
dms-5000-12,3.9988,852.4623215125464,0.042433006845767875,0.8117272568756805,-0.11790267638927297,
ba-5000-13,3.9988,543.0488095913295,0.003077214066432905,0.011384551945039201,-0.0493704547287745,
dms-5000-13,3.9988,936.5831567984553,0.03498325964466117,0.8130638225776217,-0.11063696295278934,
ba-5000-14,3.9988,533.0215845522206,0.0027258891320314687,0.007934014933705777,-0.04311554391054763,
dms-5000-14,3.9988,894.4886861210488,0.03843964867483964,0.8114420665527133,-0.10220866090482453,
ba-5000-15,3.9988,534.866347416399,0.002570423593782882,0.007449363400274734,-0.05513011196321886,
dms-5000-15,3.9988,954.2913651493238,0.03366812844815391,0.8124403888444242,-0.10458547748351733,
ba-5000-16,3.9988,507.7657034485098,0.0025226194880764185,0.008091361155147967,-0.05099820260052437,
dms-5000-16,3.9988,856.2826692153474,0.04204463562157024,0.813615135168687,-0.10845625951179957,
ba-5000-17,3.9988,556.2823110602745,0.002881107671899182,0.010101559179697968,-0.061174155516819824,
dms-5000-17,3.9988,870.3068479556852,0.040664120978065134,0.8143765365051868,-0.10410749520195851,
ba-5000-18,3.9988,518.2219694286995,0.003065460865087539,0.01028249732189205,-0.0557110306116772,
dms-5000-18,3.9988,878.7548063018262,0.03986536068659669,0.8147831939260664,-0.11458614326340139,
ba-5000-19,3.9988,526.047535493286,0.0029445214763114025,0.0092903968155846,-0.055104071917756,
dms-5000-19,3.9988,891.7645482965557,0.03868091725936646,0.8121128533691125,-0.1102487242521751,
ba-5000-20,3.9988,498.76648804682134,0.002360243017614406,0.006700693109864554,-0.059493523816414685,
dms-5000-20,3.9988,872.0309682566096,0.04049914917753829,0.8140490173381987,-0.11849000604344767,
ba-5000-21,3.9988,503.49578905742595,0.002954652507172526,0.008189376384048043,-0.07460550275097147,
dms-5000-21,3.9988,906.3376907083584,0.0374162476449524,0.8124992881417314,-0.11811363170625926,
ba-5000-22,3.9988,528.8894115016484,0.0029567346561640987,0.008718777895637402,-0.06270331071963732,
dms-5000-22,3.9988,849.6728838785901,0.042720017778638854,0.8137686345068567,-0.11301173465873957,
ba-5000-23,3.9988,505.18908301601294,0.002984211734498678,0.007958803513059528,-0.06174466381997961,
dms-5000-23,3.9988,927.1537141157123,0.035715476706572845,0.8167439703210136,-0.11410458682087578,
ba-5000-24,3.9988,551.7408899098924,0.0032906764168190127,0.009737608151162721,-0.04668017243764413,
dms-5000-24,3.9988,929.0963403213684,0.03556274473994417,0.8162631627377903,-0.10280737094472839,
ba-5000-25,3.9988,487.1693849151032,0.002870866228675537,0.006483370917979147,-0.05120543531485249,
dms-5000-25,3.9988,845.7990361773652,0.0431235062510965,0.8132870094261678,-0.10704473812842394,
ba-5000-26,3.9988,511.25923913271237,0.002162314422057264,0.005059109045667398,-0.05615777264069272,
dms-5000-26,3.9988,845.4324394051603,0.04316198843371552,0.8146346248543104,-0.1185855348323101,
ba-5000-27,3.9988,544.7274635985963,0.002905149051490515,0.010385441350644814,-0.044592422119393384,
dms-5000-27,3.9988,870.8409783643395,0.04061290436167533,0.8132838592950515,-0.11544064327538461,
ba-5000-28,3.9988,508.59021775743975,0.00286568965083834,0.007591199492423432,-0.06105184274738832,
dms-5000-28,3.9988,847.6131249565217,0.0429338411098544,0.8137958432058698,-0.1054779754610575,
ba-5000-29,3.9988,501.6692232921609,0.0025378300689702796,0.005437311262808612,-0.05517693875433481,
dms-5000-29,3.9988,826.9002416244417,0.04517721072755376,0.8135725006416303,-0.1126914911613303,
ba-5000-30,3.9988,516.5926921652687,0.002746162258495686,0.007496624641838872,-0.054479310775982885,
dms-5000-30,3.9988,846.0094618847711,0.04310144102656974,0.8131312612268076,-0.1392226589272982,
ba-5000-31,3.9988,501.7489507697649,0.00279582696937534,0.008686991762677228,-0.06377493197559843,
dms-5000-31,3.9988,864.9971153700803,0.04117861919526751,0.8139452260792065,-0.11628785525005572,
ba-5000-32,3.9988,509.14635381053256,0.0027335194690117533,0.008843473496618542,-0.07864311178495295,
dms-5000-32,3.9988,813.9017198646038,0.04667698121900576,0.8152450336987696,-0.12964465734989783,
ba-5000-33,3.9988,522.1417523992503,0.0029922344391935217,0.008656234706596285,-0.04916556338615084,
dms-5000-33,3.9988,867.660077218354,0.04091936205748469,0.8136756213525603,-0.08945722032904119,
ba-5000-34,3.9988,544.0183908642795,0.0036089833247577707,0.010088661092927843,-0.046695236164811645,
dms-5000-34,3.9988,899.1863041653604,0.0380289084632963,0.8133275874798381,-0.11565025800929557,
ba-5000-35,3.9988,504.59489652448923,0.003221984503788815,0.010418686194125566,-0.049544455250904285,
dms-5000-35,3.9988,925.8012797563849,0.03582239317668701,0.8128668770307402,-0.11223358992736603,
ba-5000-36,3.9988,541.2393274685054,0.0026377297938907245,0.009225569312743043,-0.06679452691826815,
dms-5000-36,3.9988,914.8333233975247,0.036707624286669065,0.8130307219581682,-0.10581804852479482,
ba-5000-37,3.9988,514.7154646973024,0.0031107881479788043,0.00970698811968438,-0.057291074049624885,
dms-5000-37,3.9988,886.1230217066703,0.03918791065762719,0.8139673406887157,-0.10807713646418801,
ba-5000-38,3.9988,498.60004973782344,0.0036741549443627965,0.010136724804522594,-0.04861630134462907,
dms-5000-38,3.9988,849.6387524110232,0.04272354781538321,0.8151686874079782,-0.12076931617460403,
ba-5000-39,3.9988,520.5439554913303,0.002988190670470301,0.00978947518892592,-0.05334555303072539,
dms-5000-39,3.9988,859.646444533193,0.041707115577721714,0.8137832600710877,-0.1127530228783053,
ba-6000-0,3.999,593.056496464713,0.002654559434670377,0.00869699620652509,-0.04411150446804219,
dms-6000-0,3.999,1012.5937033178708,0.03593883567279961,0.8136364218634515,-0.10282901758970656,
ba-6000-1,3.999,574.3587798571551,0.0025497695400608024,0.008582403095267057,-0.06321192060086049,
dms-6000-1,3.999,969.0706929832312,0.03932599003409389,0.8123460119740961,-0.0965121335682723,
ba-6000-2,3.999,603.9437126082198,0.002394576987410864,0.006804137286131946,-0.045571087254089815,
dms-6000-2,3.999,968.5256878364146,0.03937142256997322,0.8139921624840405,-0.10725454413134898,
ba-6000-3,3.999,577.5707818086022,0.002306127063079358,0.006032712551133054,-0.05245256927863894,
dms-6000-3,3.999,902.6992899072204,0.04550328238638088,0.8126993319860469,-0.11115820830384426,
ba-6000-4,3.999,599.3680071533682,0.002541280901021285,0.0072824645925367295,-0.05320855870045362,
dms-6000-4,3.999,1001.0914084133376,0.0367897968321601,0.813678817415048,-0.0981655081088247,
ba-6000-5,3.999,567.2001480950089,0.0022771698607500553,0.005541489929632236,-0.05410693805242447,
dms-6000-5,3.999,1001.7953922827755,0.03673684382451899,0.813943234962808,-0.11395125803738908,
